id,name,name_cn,level,region,country,phone,fax,supervisor,principal,gender,finance_type,district,address_en,address_cn,session_type,school_type
253,Ching Wui Secondary,青慧中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
254,Chiu Yang Secondary,趙斑中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
255,Choi Hung Secondary,彩虹中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
256,Chong Gene Hang College,莊啟程預科書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
257,Christ College,基督書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
1056,Christian & Missionary Alliance,宣道會中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
1057,Christian Brethren College,基督徒會堂中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
124,Christian College,基督教書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
837,Christian College,基督教中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
1058,Christian College,基督教培真中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
258,Chung Chi College,崇真書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
259,Chung Mary Secondary,中華民國中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
262,Cognitio College,博敏書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
263,College of St. Hilary,聖希爾達書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
831,Confucian College,孔教中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
264,Convent Secondary School,聖母進教之佑書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
265,Covenant House,約誓之家,middle,Hong Kong,Hong Kong,,,,,,,,,,,
266,Crescent Secondary,新月書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
269,DKMA Secondary,基督教崇真中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
267,Delia Secondary School,地利亞中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
268,Diamant Secondary,鑽石書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
1062,Diamant Secondary,鑽石中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
101,Diocesan Boys School,拔萃男書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
2153,Diocesan Girls' School,拔萃女書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
119,Discovery College,啟新書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
1063,ELCHK (Ching) Secondary,基督教香港信義會青盈中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
1064,ELCHK (Kwai) Secondary,基督教香港信義會葵盛中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
1065,ELCHK (Lui) Secondary,基督教香港信義會利福中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
1066,ELCHK (San) Secondary,基督教香港信義會三育中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
1067,ELCHK (Sha) Secondary,基督教香港信義會沙田中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
1068,ELCHK (Si) Secondary,基督教香港信義會崇真中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
1069,ELCHK (Tin) Secondary,基督教香港信義會天恩中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
1070,ELCHK (Tung) Secondary,基督教香港信義會東涌中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
271,ELCHK Secondary,基督教香港信義會中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
274,EPICO Secondary,恩主教書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
1072,EPICO Secondary,恩主教中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
1292,ESF Clear Water Bay School,清水灣英基學校,middle,Hong Kong,Hong Kong,,,,,,,,,,,
1286,ESF Island School,英基港島中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
112,ESF King George V,英皇佐治五世學校,middle,Hong Kong,Hong Kong,,,,,,,,,,,
113,ESF Sha Tin College,沙田學院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
114,ESF South Island School,南島中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
1289,ESF West Island School,英基西島中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
270,East Island Secondary,東區中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
272,Elim College,以琳書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
273,Emmanuel College,以馬內利書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
1071,Emmanuel College,以馬內利中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
275,Equity Secondary,平正書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
1073,Equity Secondary,平正中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
276,Evangel College,福音書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
1074,Evangel College,福音中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
278,FDB Secondary School,福德祠中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
277,Faith Secondary,信心書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
1075,Faith Secondary,信心中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
279,First Secondary,第一書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
280,Fung Kai Secondary,鳳溪中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
281,G.C. Secondary,葛量洪書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
1076,G.C. Secondary,葛量洪中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
282,GCC Secondary,中華基督教會書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
283,GCE Secondary,香港German中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
1077,GCE Secondary,德國國際學校中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
284,GDS Secondary,金文泰中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
286,GESS Secondary,德瑞國際學校中學部,middle,Hong Kong,Hong Kong,,,,,,,,,,,
287,GF Secondary,優質書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
289,GNW Secondary School,迦密主恩中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
285,General Chamber Secondary,總商會中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
117,German Swiss International School,德瑞國際學校,middle,Hong Kong,Hong Kong,,,,,,,,,,,
288,Global Secondary,環球書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
290,Good Hope Secondary,優質中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
291,Grace College,恩典書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
292,Grantham Secondary,皇仁書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
616,Guangdong Experimental Middle School,廣東實驗中學,middle,Hong Kong,China,,,,,,,,,,,
293,HKAM Secondary,港大附屬中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
294,HKASL Secondary,香港美國學校,middle,Hong Kong,Hong Kong,,,,,,,,,,,
295,HKBSS Secondary,香港盲人輔導會中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
296,HKCC Secondary,香港基督教會中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
297,HKCT Secondary,香港社區書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
298,HKDSE Secondary,香港中學文憑試書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
299,HKFYG Secondary,香港青年協會書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
300,HKIE Secondary,香港工業總會中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
301,HKMA Secondary,香港數學奧林匹亞學校,middle,Hong Kong,Hong Kong,,,,,,,,,,,
302,HKNC Secondary,香港鄧族書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
303,HKSKH Secondary,香港聖公會中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
304,HKSS Secondary,香港特殊學校,middle,Hong Kong,Hong Kong,,,,,,,,,,,
834,HKTA College,港九潮州公會中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
305,HKTK Secondary,港九捐助書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
306,HLM Secondary,聖母書院中學部,middle,Hong Kong,Hong Kong,,,,,,,,,,,
621,Hangzhou High School,杭州中學,middle,Hong Kong,China,,,,,,,,,,,
105,Heep Yunn School,協恩中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
307,Holy Bee Secondary,聖蜂中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
135,Holy Cross College,聖十字書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
308,Holy Cross Secondary,聖十字中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
309,Holy Family Secondary,聖家書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
110,Holy Innocents High School,聖母高中書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
2163,Holy Innocents' High School,聖母高中書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
310,Holy Name Secondary,聖名書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
311,Holy Spirit Secondary,聖神書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
106,Holy Trinity College,三元培基中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
312,Holy Trinity College Secondary,聖三一中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
118,Hong Kong Academy,香港學院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
123,Hong Kong Buddhist College,香港佛教書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
313,ICA Secondary,國際基督教書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
314,ICT Secondary,資訊科技書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
316,IKC Secondary,國際啟德書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
315,Ida Secondary School,亞利桑那書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
825,Immaculate Heart of Mary College,聖母無原罪書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
122,International College,國際書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
1272,International College Hong Kong,香港國際書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
1273,International Montessori School,蒙特梭利國際學校,middle,Hong Kong,Hong Kong,,,,,,,,,,,
317,Island School Secondary,港島中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
598,Jockey Club Government Secondary School,賽馬會官立中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
120,Jockey Club Initiative,賽馬會創文中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
774,Jockey Club Initiative,賽馬會創新樓,middle,Hong Kong,Hong Kong,,,,,,,,,,,
318,Jockey Club Secondary,賽馬會中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
319,KAI Secondary,啟德書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
322,KTS Secondary,九龍塘書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
320,Kiangsu Secondary,江蘇書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
556,Korean International School,韓國國際學校,middle,Hong Kong,Hong Kong,,,,,,,,,,,
2145,Kowloon Boys School,九龍華仁書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
107,Kowloon Boys Secondary School,九龍華仁書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
2146,Kowloon Girls School,九龍真光中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
108,Kowloon Girls Secondary School,九龍真光中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
321,Kowloon Secondary,九龍中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
323,Kwai Chung Secondary,葵涌中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
324,Kwun Tong Secondary,觀塘中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
325,LCS Secondary,喇沙書院中學部,middle,Hong Kong,Hong Kong,,,,,,,,,,,
103,La Salle College,喇沙書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
326,Lee Secondary,李兆基中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
327,Leung Secondary,梁文道上學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
1274,Li Po Chun United World College,李兆基聯合世界書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
328,Liam Secondary,浸信會呂明才中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
329,Lingnan Secondary,嶺南中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
330,Liu Secondary,劉備書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
331,Lock Secondary,樂善堂書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
332,Loewe Secondary,路德會書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
333,Lok Secondary,路德會呂明才中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
131,Loreto College,羅切斯特書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
836,Lutheran College,路德會中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
336,MCS Secondary,瑪利曼書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
337,MEC Secondary,媽閣書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
334,Maid Secondary,瑪利亞書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
129,Maryknoll College,瑪利諾書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
125,Methodist College,循道中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
132,Mission College,宣道書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
339,Mong Kok Secondary,旺角中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
340,NLSI Secondary,新界喇沙中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
341,NTH Secondary,南區中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
342,NTK Secondary,新界書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
620,Nanjing High School,南京中學,middle,Hong Kong,China,,,,,,,,,,,
599,Ng's College,伍冕樟中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
1276,Nord Anglia International School,諾德安達國際學校,middle,Hong Kong,Hong Kong,,,,,,,,,,,
343,Oriental Secondary,東方書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
608,Our Lady of China College,中華喇沙英文中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
826,Our Lady of Good Counsel,聖母佳音書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
575,Our Lady of Good Counsel College,嘉諾撒聖女信道書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
827,Our Lady of Mount Carmel,聖母加爾默羅書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
349,PLK Secondary,保良局中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
344,Pacific Secondary,太平洋書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
345,Park Secondary,公園書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
346,Peace Secondary,平安書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
347,Peking Secondary,北京書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
348,Pinehill Secondary,松山書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
1277,Po Leung Kuk Wendy,保良局溫莎,middle,Hong Kong,Hong Kong,,,,,,,,,,,
350,Po Nga Secondary,寶雅書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
828,Precious Blood College,寶血書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
351,Pui Ching Secondary,培正中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
352,Pui Tak Secondary,培道中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
354,Queens Secondary,女皇書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
356,RMA Secondary,皇家音樂學院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
355,Rhenish Secondary,禮賢會書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
361,SKH Secondary,聖公會中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
2161,Sacred Heart Canossian College,慈幼書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
357,Sacred Heart Secondary,聖心書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
358,Salesian Secondary,慈幼書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
619,Shanghai High School,上海中學,middle,Hong Kong,China,,,,,,,,,,,
603,Sheng's College,盛中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
121,Shenzhen College,深圳書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
547,Shenzhen College of International Education,深圳國際交流學院,middle,Hong Kong,China,,,,,,,,,,,
615,Shenzhen Foreign Languages School,深圳外國語學校,middle,Hong Kong,China,,,,,,,,,,,
614,Shenzhen Middle School,深圳中學,middle,Hong Kong,China,,,,,,,,,,,
116,Singapore International School,新加坡國際學校,middle,Hong Kong,Hong Kong,,,,,,,,,,,
136,St. Ambrose College,聖安布羅書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
362,St. Antonius Secondary,聖安多尼書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
419,St. Augustine Secondary,聖奧古斯丁書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
420,St. Bartholomew Secondary,聖巴塞洛繆書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
421,St. Bede Secondary,聖比德書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
137,St. Benedict School,聖本篤書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
422,St. Benedict Secondary,聖本尼迪克書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
364,St. Boniface Secondary,聖文奎書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
2147,St. Canice College,聖卡尼書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
138,St. Canice School,聖卡尼書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
139,St. Charles School,聖查理書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
823,St. Charles' College,聖嘉祿書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
366,St. Denis Secondary,聖丹尼斯書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
367,St. Dominics Secondary,聖多米尼克書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
140,St. Edward College,聖愛德華書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
2148,St. Edward's College,聖愛德華書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
369,St. Eugenes Secondary,聖尤金書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
141,St. Francis Assisi,聖法蘭西斯亞西西,middle,Hong Kong,Hong Kong,,,,,,,,,,,
130,St. Francis College,聖法蘭西斯書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
569,St. Francis Xavier's College,聖芳濟書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
109,St. Francis Xianths Girls College,聖芳濟各書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
2149,St. Francis of Assisi College,聖法蘭西斯書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
572,St. Francis of Assisi's College,聖文德書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
542,St. Francis' Canossian College,嘉諾撒聖心書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
142,St. Gabriel College,聖加百列書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
2150,St. Gabriel's College,聖加百列書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
372,St. George Secondary,聖喬治書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
373,St. Helen Secondary,聖海倫書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
143,St. Henry College,聖亨利書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
2151,St. Henry's College,聖亨利書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
374,St. Hugh Secondary,聖休斯書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
144,St. Ignatius College,聖依納爵書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
376,St. James Secondary,聖雅各伯書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
377,St. Joachim Secondary,聖約雅敬書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
378,St. John Secondary,聖約翰書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
379,St. Joseph Secondary,聖若瑟書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
2154,St. Joseph's College,聖約瑟書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
102,St. Josephs College,聖約瑟書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
380,St. Jude Secondary,聖猶達書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
381,St. Justin Secondary,聖賈斯汀書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
382,St. Lawrence Secondary,聖勞倫斯書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
383,St. Leander Secondary,聖萊安德羅書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
384,St. Leo Secondary,聖利奧書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
134,St. Louis College,聖路易書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
146,St. Louis School,聖路易學校,middle,Hong Kong,Hong Kong,,,,,,,,,,,
386,St. Luke Secondary,聖路加書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
147,St. Margaret School,聖瑪格麗特書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
568,St. Margaret's College,聖瑪加利書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
388,St. Mark Secondary,聖馬爾克書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
824,St. Mark's College,聖馬可書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
389,St. Martin Secondary,聖馬田書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
148,St. Mary Canossian,聖瑪麗卡諾沙,middle,Hong Kong,Hong Kong,,,,,,,,,,,
390,St. Mary Secondary,聖瑪麗書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
550,St. Mary's Canossian College,聖瑪利亞書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
1278,St. Mary's International School,聖瑪麗國際學校,middle,Hong Kong,Hong Kong,,,,,,,,,,,
127,St. Matthias College,聖馬太書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
392,St. Matthias Secondary,聖馬蒂亞斯書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
149,St. Michaels College,聖米迦勒書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
582,St. Monica's College,聖蒙妮卡書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
394,St. Nicholas Secondary,聖尼古拉斯書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
395,St. Norbert Secondary,聖諾伯特書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
396,St. Patrick Secondary,聖帕特里克書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
18,St. Paul's Co-educational College,聖保羅男女中學,middle,Hong Kong,China,,,,,,,,,,,
2155,St. Paul's College,聖保羅書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
104,St. Pauls College,聖保羅書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
398,St. Peter Secondary,聖彼得書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
399,St. Philip Secondary,聖菲利普書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
400,St. Polycarp Secondary,聖波爾卡普書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
401,St. Raphael Secondary,聖拉斐爾書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
402,St. Richard Secondary,聖理查德書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
403,St. Robert Secondary,聖羅伯特書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
404,St. Rose Secondary,聖羅莎書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
405,St. Simon Secondary,聖西蒙書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
406,St. Stephen Secondary,聖斯蒂芬書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
566,St. Stephen's College,聖士提反書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
567,St. Stephen's Girls' College,聖士提反女子中學,middle,Hong Kong,Hong Kong,,,,,,,,,,,
128,St. Teresa School,聖德肋撒書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
2164,St. Teresa's School,聖德肋撒書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
409,St. Theodore Secondary,聖西奧多書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
410,St. Theresa Secondary,聖特雷莎書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
411,St. Thomas Aquinas Secondary,聖托馬斯·阿奎那書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
408,St. Thomas Secondary,聖托馬斯書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
594,St. Thomas' College,聖多馬書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
595,St. Too,聖杜,middle,Hong Kong,Hong Kong,,,,,,,,,,,
412,St. Victor Secondary,聖維克多書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
413,St. Vincent Secondary,聖文森特書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
414,St. William Secondary,聖威廉書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
415,St. Xavier Secondary,聖澤維爾書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
416,St. Zachary Secondary,聖扎迦利書院,middle,Hong Kong,Hong Kong,,,,,,,,,,,
