ID,英文名,中文名,类型,官网,校训,地址,校长
497,Kwun Tong Primary,觀塘小學,小学,https://www.ps497.edu.hk,尊師、重道、勤學、力行,"597 Sai Ying Pun Road, Hong Kong",缺失
1858,Point Primary School,觀點小學,小学,缺失,缺失,缺失,缺失
1504,Eval Primary,評估小學,小学,缺失,缺失,缺失,缺失
934,Cynthia Primary School,詩印刷小學,小学,缺失,缺失,缺失,缺失
1404,Celia Primary,詩樂小學,小学,缺失,缺失,缺失,缺失
1716,Jamestown Primary School,詹姆斯敦小學,小学,缺失,缺失,缺失,缺失
2052,Honest Primary School,誠實小學,小学,缺失,缺失,缺失,缺失
1828,Nottingham Primary School,諾丁漢小學,小学,缺失,缺失,缺失,缺失
1734,Knoxville Primary School,諾克斯維爾小學,小学,缺失,缺失,缺失,缺失
1824,Norman Primary School,諾曼小學,小学,缺失,缺失,缺失,缺失
1827,Norton Primary School,諾頓小學,小学,缺失,缺失,缺失,缺失
2057,Humble Primary School,謙遜小學,小学,缺失,缺失,缺失,缺失
1903,Shelby Primary School,謝爾比小學,小学,缺失,缺失,缺失,缺失
1904,Shelton Primary School,謝爾頓小學,小学,缺失,缺失,缺失,缺失
2135,Vigilant Primary School,警覺小學,小学,缺失,缺失,缺失,缺失
2080,Plentiful Primary School,豐富小學,小学,缺失,缺失,缺失,缺失
1552,Bellagio Primary School,貝拉吉奧小學,小学,缺失,缺失,缺失,缺失
1551,Belfast Primary School,貝爾法斯特小學,小学,缺失,缺失,缺失,缺失
1553,Belvedere Primary School,貝爾維迪爾小學,小学,缺失,缺失,缺失,缺失
2094,Responsible Primary School,負責任小學,小学,缺失,缺失,缺失,缺失
1639,Fairfield Primary School,費爾菲爾德小學,小学,缺失,缺失,缺失,缺失
1640,Fairmount Primary School,費爾蒙特小學,小学,缺失,缺失,缺失,缺失
1642,Fayette Primary School,費耶特小學,小学,缺失,缺失,缺失,缺失
1878,Resource Primary School,資源小學,小学,缺失,缺失,缺失,缺失
487,ICT Primary,資訊科技小學,小学,https://www.ps487.edu.hk,尊師、重道、勤學、力行,"587 Sai Ying Pun Road, Hong Kong",缺失
1726,Judson Primary School,賈德森小學,小学,缺失,缺失,缺失,缺失
1848,Pennsylvania Primary School,賓夕法尼亞小學,小学,缺失,缺失,缺失,缺失
491,Jockey Club Primary,賽馬會小學,小学,https://www.ps491.edu.hk,尊師、重道、勤學、力行,"591 Sheung Wan Road, Hong Kong",缺失
2014,Zanesville Primary School,贊斯維爾小學,小学,缺失,缺失,缺失,缺失
2119,Superb Primary School,超級小學,小学,缺失,缺失,缺失,缺失
911,Chiu Yang Primary,趙斑中學附屬小學,小学,缺失,缺失,缺失,缺失
427,Chiu Yang Primary,趙斑小學,小学,https://www.ps427.edu.hk,尊師、重道、勤學、力行,"527 Sai Ying Pun Road, Hong Kong",缺失
2118,Sufficient Primary School,足夠小學,小学,缺失,缺失,缺失,缺失
968,Lok Primary,路德會呂明才中學小學部,小学,缺失,缺失,缺失,缺失
506,Lok Primary,路德會呂明才小學,小学,https://www.ps506.edu.hk,尊師、重道、勤學、力行,"606 Sheung Wan Road, Hong Kong",缺失
505,Loewe Primary,路德會小學,小学,https://www.ps505.edu.hk,尊師、重道、勤學、力行,"605 Central Road, Hong Kong",缺失
755,路德會聖馬太學校(秀茂坪) St. Matthew's Lutheran School (Sau Mau Ping),路德會聖馬太學校(秀茂坪) St. Matthew's Lutheran School (Sau Mau Ping),小学,缺失,效法基督　榮神益人 ,缺失,缺失
1760,Louisville Primary School,路易斯維爾小學,小学,缺失,缺失,缺失,缺失
2111,Splendid Primary School,輝煌小學,小学,缺失,缺失,缺失,缺失
2101,Sensational Primary School,轟動小學,小学,缺失,缺失,缺失,缺失
712,農圃道官立小學 Farm Road Government Primary School,農圃道官立小學 Farm Road Government Primary School,小学,缺失,進德修業 ,缺失,缺失
2122,Swift Primary School,迅速小學,小学,缺失,缺失,缺失,缺失
462,GNW Primary School,迦密主恩小學,小学,https://www.ps462.edu.hk,尊師、重道、勤學、力行,"562 Sai Ying Pun Road, Hong Kong",缺失
888,Carmel Primary School,迦密小學,小学,缺失,缺失,缺失,缺失
733,迦密梁省德學校 Carmel Leung Sing Tak School,迦密梁省德學校 Carmel Leung Sing Tak School,小学,缺失,"明道律己，忠主善群 Self-discipline through the understanding of the Word, Service to mankind through faithfulness to the Lord.",缺失,缺失
1468,Dylan Primary,迪倫小學,小学,缺失,缺失,缺失,缺失
1619,Dixon Primary School,迪克森小學,小学,缺失,缺失,缺失,缺失
1613,Decatur Primary School,迪凱特小學,小学,缺失,缺失,缺失,缺失
1457,Disney Primary,迪士尼小學,小学,缺失,缺失,缺失,缺失
2028,Charming Primary School,迷人小學,小学,缺失,缺失,缺失,缺失
815,Taoist Primary School,道教小學,小学,缺失,缺失,缺失,缺失
1607,Dalton Primary School,道爾頓小學,小学,缺失,缺失,缺失,缺失
1622,Durham Primary School,達勒姆小學,小学,缺失,缺失,缺失,缺失
1453,Darwin Primary,達爾文小學,小学,缺失,缺失,缺失,缺失
1610,Dartmouth Primary School,達特茅斯小學,小学,缺失,缺失,缺失,缺失
1451,Dakota Primary,達科他小學,小学,缺失,缺失,缺失,缺失
1687,Heritage Primary School,遺產小學,小学,缺失,缺失,缺失,缺失
1474,Edge Primary,邊緣小學,小学,缺失,缺失,缺失,缺失
1337,Bonny Primary,邦妮小學,小学,缺失,缺失,缺失,缺失
1467,Dunkeld Primary,鄧凱德小學,小学,缺失,缺失,缺失,缺失
1881,Ridgefield Primary School,里奇菲爾德小學,小学,缺失,缺失,缺失,缺失
1560,Briarwood Primary School,野玫瑰木小學,小学,缺失,缺失,缺失,缺失
1731,Kimberly Primary School,金伯利小學,小学,缺失,缺失,缺失,缺失
960,GDS Primary,金文泰中學附屬小學,小学,缺失,缺失,缺失,缺失
457,GDS Primary,金文泰小學,小学,https://www.ps457.edu.hk,尊師、重道、勤學、力行,"557 Sai Ying Pun Road, Hong Kong",缺失
1732,Kingston Primary School,金斯頓小學,小学,缺失,缺失,缺失,缺失
2021,Aurelia Primary School,金色小學,小学,缺失,缺失,缺失,缺失
1309,Causeway Bay Government Primary,銅鑼灣官立小學,小学,缺失,缺失,缺失,缺失
1441,Cone Primary,錐形小學,小学,缺失,缺失,缺失,缺失
1579,Chandler Primary School,錢德勒小學,小学,缺失,缺失,缺失,缺失
2015,Zion Primary School,錫安小學,小学,缺失,缺失,缺失,缺失
1936,Syracuse Primary School,錫拉丘茲小學,小学,缺失,缺失,缺失,缺失
441,Diamant Primary,鑽石小學,小学,https://www.ps441.edu.hk,尊師、重道、勤學、力行,"541 Sheung Wan Road, Hong Kong",缺失
936,Diamond Primary School,鑽石山小學,小学,缺失,缺失,缺失,缺失
902,Cheung Chau Primary,長洲公立學堂,小学,缺失,缺失,缺失,缺失
424,Cheung Chau Primary,長洲小學,小学,https://www.ps424.edu.hk,尊師、重道、勤學、力行,"524 Repulse Bay Road, Hong Kong",缺失
677,長洲聖心學校 Cheung Chau Sacred Heart School,長洲聖心學校 Cheung Chau Sacred Heart School,小学,缺失,"信、望、愛 Faith, Hope, Love",缺失,缺失
1804,Monroe Primary School,門羅小學,小学,缺失,缺失,缺失,缺失
746,閩僑小學 Man Kiu Association Primary School 閩僑學校,閩僑小學 Man Kiu Association Primary School 閩僑學校,小学,缺失,明德修身 To Cultivate one's morality,缺失,缺失
1517,Caring International School,關愛國際學校,小学,缺失,缺失,缺失,缺失
1524,Caring Elementary School,關愛小學,小学,缺失,缺失,缺失,缺失
2026,Care Primary School,關懷小學,小学,缺失,缺失,缺失,缺失
1539,Arcadia Primary School,阿卡迪亞小學,小学,缺失,缺失,缺失,缺失
1536,Alpha Primary School,阿爾法小學,小学,缺失,缺失,缺失,缺失
1533,Alhambra Primary School,阿爾漢布拉小學,小学,缺失,缺失,缺失,缺失
1535,Alma Primary School,阿爾瑪小學,小学,缺失,缺失,缺失,缺失
1545,Avalon Primary School,阿瓦隆小學,小学,缺失,缺失,缺失,缺失
709,陳瑞祺(喇沙)小學 Chan Sui Ki (La Salle) Primary School 陳瑞琪、陳瑞祺喇沙小學,陳瑞祺(喇沙)小學 Chan Sui Ki (La Salle) Primary School 陳瑞琪、陳瑞祺喇沙小學,小学,缺失,讚美天主 Laus Deo Semper (Praise God Always),缺失,缺失
901,Chen Rui Primary School,陳瑞祺小學,小学,缺失,缺失,缺失,缺失
1530,Sunny International School,陽光國際學校,小学,缺失,缺失,缺失,缺失
1514,Sunny Elementary School,陽光小學,小学,缺失,缺失,缺失,缺失
1757,Lombard Primary School,隆巴德小學,小学,缺失,缺失,缺失,缺失
1623,Eagle Primary School,雄鷹小學,小学,缺失,缺失,缺失,缺失
1542,Athena Primary School,雅典娜小學,小学,缺失,缺失,缺失,缺失
1715,Jacobs Primary School,雅各布小學,小学,缺失,缺失,缺失,缺失
1325,Aston Primary,雅士圖小學,小学,缺失,缺失,缺失,缺失
1962,Twin Falls Primary School,雙子瀑布小學,小学,缺失,缺失,缺失,缺失
1450,Daisy Primary,雛菊小學,小学,缺失,缺失,缺失,缺失
1574,Cedarwood Primary School,雪松木小學,小学,缺失,缺失,缺失,缺失
1584,Chevy Chase Primary School,雪維蔡斯小學,小学,缺失,缺失,缺失,缺失
1907,Shirley Primary School,雪莉小學,小学,缺失,缺失,缺失,缺失
1875,Remington Primary School,雷明頓小學,小学,缺失,缺失,缺失,缺失
1693,Holliday Primary School,霍利迪小學,小学,缺失,缺失,缺失,缺失
1691,Hobart Primary School,霍巴特小學,小学,缺失,缺失,缺失,缺失
1681,Hawthorne Primary School,霍桑小學,小学,缺失,缺失,缺失,缺失
1696,Holt Primary School,霍爾特小學,小学,缺失,缺失,缺失,缺失
1698,Howard Primary School,霍華德小學,小学,缺失,缺失,缺失,缺失
1706,Inspiration Primary School,靈感小學,小学,缺失,缺失,缺失,缺失
684,靈糧堂秀德小學 Ling Liang Church Sau Tak Primary School,靈糧堂秀德小學 Ling Liang Church Sau Tak Primary School,小学,缺失,"信望愛：凡事包容、凡事相信、凡事盼望、凡事忍耐 Faith, Hope and Love",缺失,缺失
1413,Ching Primary,青小學,小学,缺失,缺失,缺失,缺失
426,Ching Wui Primary,青慧小學,小学,https://www.ps426.edu.hk,尊師、重道、勤學、力行,"526 Sheung Wan Road, Hong Kong",缺失
672,青松侯寶垣小學 Ching Chung Hau Po Woon Primary School,青松侯寶垣小學 Ching Chung Hau Po Woon Primary School,小学,缺失,尊道貴德 Respect taoism and maintain good moral standard,缺失,缺失
910,Ching Kwan Primary,青松公學,小学,缺失,缺失,缺失,缺失
425,Ching Kwan Primary,青松小學,小学,https://www.ps425.edu.hk,尊師、重道、勤學、力行,"525 Central Road, Hong Kong",缺失
1575,Celadon Primary School,青瓷小學,小学,缺失,缺失,缺失,缺失
1704,Indigo Primary School,靛藍小學,小学,缺失,缺失,缺失,缺失
1880,Revolution Primary School,革命小學,小学,缺失,缺失,缺失,缺失
1889,Saddle River Primary School,鞍河小學,小学,缺失,缺失,缺失,缺失
1986,Webster Primary School,韋伯斯特小學,小学,缺失,缺失,缺失,缺失
1984,Waycross Primary School,韋克羅斯小學,小学,缺失,缺失,缺失,缺失
1991,Westfield Primary School,韋斯特菲爾德小學,小学,缺失,缺失,缺失,缺失
1993,Weston Primary School,韋斯頓小學,小学,缺失,缺失,缺失,缺失
1978,Waco Primary School,韋科小學,小学,缺失,缺失,缺失,缺失
1985,Wayland Primary School,韋蘭小學,小学,缺失,缺失,缺失,缺失
2127,Top Primary School,頂級小學,小学,缺失,缺失,缺失,缺失
1944,Territory Primary School,領土小學,小学,缺失,缺失,缺失,缺失
2067,Leader Primary School,領導者小學,小学,缺失,缺失,缺失,缺失
2086,Premier Primary School,首要小學,小学,缺失,缺失,缺失,缺失
456,GCE Primary,香港German小學,小学,https://www.ps456.edu.hk,尊師、重道、勤學、力行,"556 Sheung Wan Road, Hong Kong",缺失
666,香港中國婦女會丘佐榮學校 The HKCWC Hioe Tjo Yoeng Primary School,香港中國婦女會丘佐榮學校 The HKCWC Hioe Tjo Yoeng Primary School,小学,缺失,博學篤志 Erudition and determination,缺失,缺失
471,HKDSE Primary,香港中學文憑試小學,小学,https://www.ps471.edu.hk,尊師、重道、勤學、力行,"571 Sheung Wan Road, Hong Kong",缺失
1532,Aberdeen Primary School,香港仔公立小學,小学,缺失,缺失,缺失,缺失
1310,Aberdeen Government Primary,香港仔官立小學,小学,缺失,缺失,缺失,缺失
862,Aberdeen Technical School Primary,香港仔工業學校附屬小學,小学,缺失,缺失,缺失,缺失
650,香港嘉諾撒學校 Canossa School (Hong Kong),香港嘉諾撒學校 Canossa School (Hong Kong),小学,缺失,"謙恭仁愛 To be humble, reverent, caring and loving",缺失,缺失
695,香港培正小學 Pui Ching Primary School,香港培正小學 Pui Ching Primary School,小学,缺失,至善至正 Be Good and Upright,缺失,缺失
707,香港培道小學 Pooi To Primary School,香港培道小學 Pooi To Primary School,小学,缺失,愛誠貞毅 Be kind. Be honest. Be loyal. Be perseverant.,缺失,缺失
469,HKCC Primary,香港基督教會小學,小学,https://www.ps469.edu.hk,尊師、重道、勤學、力行,"569 Repulse Bay Road, Hong Kong",缺失
962,HK Academy Primary,香港學院小學,小学,缺失,缺失,缺失,缺失
1298,Hong Kong Government Primary,香港官立小學,小学,缺失,缺失,缺失,缺失
473,HKIE Primary,香港工業總會小學,小学,https://www.ps473.edu.hk,尊師、重道、勤學、力行,"573 Aberdeen Road, Hong Kong",缺失
680,香港教育工作者聯會黃楚標學校 H.K.F.E.W. Wong Cho Bau School,香港教育工作者聯會黃楚標學校 H.K.F.E.W. Wong Cho Bau School,小学,缺失,求實創新 ,缺失,缺失
474,HKMA Primary,香港數學奧林匹亞學校小學部,小学,https://www.ps474.edu.hk,尊師、重道、勤學、力行,"574 Repulse Bay Road, Hong Kong",缺失
634,"香港潮商學校 Chiu Sheung School, Hong Kong 潮商小學","香港潮商學校 Chiu Sheung School, Hong Kong 潮商小學",小学,缺失,"禮、義、廉、恥 Propriety,Righteousness,Integrity,The Sense of Shame",缺失,缺失
477,HKSS Primary,香港特殊學校小學部,小学,https://www.ps477.edu.hk,尊師、重道、勤學、力行,"577 Sai Ying Pun Road, Hong Kong",缺失
468,HKBSS Primary,香港盲人輔導會小學,小学,https://www.ps468.edu.hk,尊師、重道、勤學、力行,"568 Aberdeen Road, Hong Kong",缺失
470,HKCT Primary,香港社區小學,小学,https://www.ps470.edu.hk,尊師、重道、勤學、力行,"570 Central Road, Hong Kong",缺失
964,HKCT Primary,香港社區書院小學,小学,缺失,缺失,缺失,缺失
963,HKASL Primary,香港美國學校小學,小学,缺失,缺失,缺失,缺失
467,HKASL Primary,香港美國學校小學部,小学,https://www.ps467.edu.hk,尊師、重道、勤學、力行,"567 Sai Ying Pun Road, Hong Kong",缺失
476,HKSKH Primary,香港聖公會小學,小学,https://www.ps476.edu.hk,尊師、重道、勤學、力行,"576 Sheung Wan Road, Hong Kong",缺失
744,香港道教聯合會圓玄學院陳呂重德紀念學校 HKTA YYI Chan Lui Chung Tak Memorial School,香港道教聯合會圓玄學院陳呂重德紀念學校 HKTA YYI Chan Lui Chung Tak Memorial School,小学,缺失,明道立德 ,缺失,缺失
731,香港道教聯合會雲泉學校 HKTA Wun Tsuen School,香港道教聯合會雲泉學校 HKTA Wun Tsuen School,小学,缺失,"明道立德 Grasp Principles, Cultivate Virtues",缺失,缺失
475,HKNC Primary,香港鄧族小學,小学,https://www.ps475.edu.hk,尊師、重道、勤學、力行,"575 Central Road, Hong Kong",缺失
472,HKFYG Primary,香港青年協會小學,小学,https://www.ps472.edu.hk,尊師、重道、勤學、力行,"572 Sai Ying Pun Road, Hong Kong",缺失
